unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,birth_date_year,birth_date_month,birth_date_day,death_date_year,death_date_month,death_date_day,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
-0.31399111821571896,-0.10928148804211205,The Nobel Prize in Literature 1951,"""for the artistic vigour and true independence of mind with which he endeavours in his poetry to find answers to the eternal questions confronting mankind""",622,Växjö,Sweden,University of California,"Cambridge, MA",United States of America,Stockholm,Sweden,False,0.010386116563503373,False,0.0221800356615335,1891,5,23,1974,7,11,0,0,1,0,0,0,186,232,1,0,0,0,1,0,398,84,1,154,27,26,239,40,1,0,0
0.21959722992448408,0.40264955482748943,The Nobel Prize in Literature 1966,"""for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength""",640,Berlin,Germany,University of California,"Cambridge, MA",United States of America,Stockholm,Sweden,False,0.3502429307802603,True,1.2098201269927462,1891,12,10,1970,5,12,0,0,1,0,0,0,201,34,0,1,0,0,1,0,30,34,0,154,27,26,239,40,0,1,0
-0.6093703823647599,-0.5529550585291,The Nobel Prize in Literature 1938,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces""",610,"Hillsboro, WV",United States of America,University of California,"Cambridge, MA",United States of America,"Danby, VT",United States of America,True,-0.6693275118700105,True,-1.0862840495809318,1892,6,26,1973,3,6,0,0,1,0,0,0,177,35,1,0,0,0,1,0,147,89,0,154,27,26,75,46,1,0,0
0.014737417692084693,0.23200587387095561,The Nobel Prize in Literature 1961,"""for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country""",633,Dolac,Bosnia (Bosnia and Herzegovina),University of California,"Cambridge, MA",United States of America,Belgrade,Yugoslavia (Serbia),False,0.3502429307802603,False,0.7347640904602611,1892,10,10,1975,3,13,0,0,1,0,0,0,196,262,1,0,0,0,1,0,101,16,1,154,27,26,16,49,0,1,0
0.6150243093498131,0.7098081805492503,The Nobel Prize in Literature 1975,"""for his distinctive poetry which, with great artistic sensitivity, has interpreted human values under the sign of an outlook on life with no illusions""",651,Genoa,Italy,University of California,"Cambridge, MA",United States of America,Milan,Italy,False,0.6900997449970172,False,1.5265241513477363,1896,10,12,1981,9,12,0,0,1,0,0,0,210,118,1,0,0,0,1,0,122,47,1,154,27,26,158,22,0,1,0
-0.3854538434130676,-0.17753896042472558,The Nobel Prize in Literature 1949,"""for his powerful and artistically unique contribution to the modern American novel""",620,"New Albany, MS",United States of America,University of California,"Cambridge, MA",United States of America,"Byhalia, MS",United States of America,True,-0.32947069765325354,False,-0.6112280130484467,1897,9,25,1962,7,6,0,0,1,0,0,0,184,166,1,0,0,0,1,0,257,89,1,154,27,26,49,46,1,0,0
0.710307942946278,0.7780656529318638,The Nobel Prize in Literature 1977,"""for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars""",653,Sevilla,Spain,University of California,"Cambridge, MA",United States of America,Madrid,Spain,False,0.6900997449970172,False,1.5265241513477363,1898,4,26,1984,12,14,0,0,1,0,0,0,212,7,1,0,0,0,1,0,330,83,1,154,27,26,148,39,0,1,0
0.28153159176218623,0.47090702721010297,The Nobel Prize in Literature 1968,"""for his narrative mastery, which with great sensibility expresses the essence of the Japanese mind""",642,Osaka,Japan,University of California,"Cambridge, MA",United States of America,Zushi,Japan,False,0.3502429307802603,False,0.7347640904602611,1899,6,11,1972,4,16,0,0,1,0,0,0,203,153,1,0,0,0,1,0,278,48,1,154,27,26,283,24,0,1,0
-0.2234716662990774,-0.0068952794681917465,The Nobel Prize in Literature 1954,"""for his mastery of the art of narrative, most recently demonstrated in <I>The Old Man and the Sea,</I> and for the influence that he has exerted on contemporary style""",625,"Oak Park, IL",United States of America,University of California,"Cambridge, MA",United States of America,"Ketchum, ID",United States of America,True,0.010386116563503373,False,-0.3736999947822041,1899,7,21,1961,7,2,0,0,1,0,0,0,189,147,1,0,0,0,1,0,271,89,1,154,27,26,118,46,1,0,0
0.2529465016832468,0.43677829101879617,The Nobel Prize in Literature 1967,"""for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America""",641,Guatemala City,Guatemala,University of California,"Cambridge, MA",United States of America,Madrid,Spain,False,0.3502429307802603,False,0.6555880843715136,1899,10,19,1974,6,9,0,0,1,0,0,0,202,191,1,0,0,0,1,0,134,39,1,154,27,26,148,39,0,1,0
0.08620014288943331,0.30026334625356915,The Nobel Prize in Literature 1963,"""for his eminent lyrical writing, inspired by a deep feeling for the Hellenic world of culture""",635,Smyrna (Izmir),Ottoman Empire (Turkey),University of California,"Cambridge, MA",United States of America,Athens,Greece,False,0.3502429307802603,False,0.2597080539277761,1900,3,13,1971,9,20,0,0,1,0,0,0,198,120,1,0,0,0,1,0,336,61,1,154,27,26,6,16,1,0,0
0.5530899475121109,0.6756794443579436,The Nobel Prize in Literature 1974,"""for a narrative art, far-seeing in lands and ages, in the service of freedom""",649,Svartbjörnsbyn,Sweden,University of California,"Cambridge, MA",United States of America,Stockholm,Sweden,False,0.6900997449970172,False,1.1306441209039988,1900,7,29,1976,8,25,0,0,1,0,0,0,209,8,0,1,0,0,1,0,357,84,1,154,27,26,239,40,0,1,0
-0.047196944145617446,0.16374840148834208,The Nobel Prize in Literature 1959,"""for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times""",630,Modica,Italy,University of California,"Cambridge, MA",United States of America,Naples,Italy,False,0.010386116563503373,False,-0.13617197651596155,1901,8,20,1968,6,14,0,0,1,0,0,0,194,145,1,0,0,0,1,0,234,47,1,154,27,26,172,22,1,0,0
1.0438006605339047,1.016966806271011,The Nobel Prize in Literature 1984,"""for his poetry which endowed with freshness, sensuality and rich inventiveness provides a liberating image of the indomitable spirit and versatility of man""",661,Prague,Austria-Hungary (Czech Republic),University of California,"Cambridge, MA",United States of America,Prague,Czechoslovakia,False,1.0299565592137743,False,1.8432281757027265,1901,9,23,1986,1,10,0,0,1,0,0,0,219,164,1,0,0,0,1,0,299,6,1,154,27,26,206,7,0,1,0
0.04808668945084738,0.26613461006226236,The Nobel Prize in Literature 1962,"""for his realistic and imaginative writings, combining as they do sympathetic humour and keen social perception""",634,"Salinas, CA",United States of America,University of California,"Cambridge, MA",United States of America,"New York, NY",United States of America,True,0.3502429307802603,False,0.0221800356615335,1902,2,27,1968,12,20,0,0,1,0,0,0,197,170,1,0,0,0,1,0,323,89,1,154,27,26,178,46,1,0,0
-0.18535821286049145,0.02723345672311502,The Nobel Prize in Literature 1955,"""for his vivid epic power which has renewed the great narrative art of Iceland""",626,Reykjavik,Iceland,University of California,"Cambridge, MA",United States of America,Reykjavik,Iceland,False,0.010386116563503373,False,-0.5320520069596991,1902,4,23,1998,2,8,0,0,1,0,0,0,190,190,1,0,0,0,1,0,309,43,1,154,27,26,213,18,1,0,0
