state,totalsamples,date_year,date_month,date_day,date_dayofweek,date_quarter,date_week_of_year,state_encoded
Andaman and Nicobar Islands,-0.07813006731450022,2021,5,6,3,2,18,0
Andaman and Nicobar Islands,-0.07806117029185693,2021,5,7,4,2,18,0
Andaman and Nicobar Islands,-0.07798116538188951,2021,5,8,5,2,18,0
Andaman and Nicobar Islands,-0.07792534473293158,2021,5,9,6,2,18,0
Andaman and Nicobar Islands,-0.07787472651221407,2021,5,10,0,2,19,0
Andaman and Nicobar Islands,-0.07784337133660295,2021,5,11,1,2,19,0
Andaman and Nicobar Islands,-0.07776688158085203,2021,5,12,2,2,19,0
Andaman and Nicobar Islands,-0.0777103579010508,2021,5,13,3,2,19,0
Andaman and Nicobar Islands,-0.0776506002793704,2021,5,14,4,2,19,0
Andaman and Nicobar Islands,-0.0776212135901205,2021,5,15,5,2,19,0
Andaman and Nicobar Islands,-0.07753994322463516,2021,5,16,6,2,19,0
Andaman and Nicobar Islands,-0.07747976378444878,2021,5,17,0,2,20,0
Andaman and Nicobar Islands,-0.07743856617703146,2021,5,18,1,2,20,0
Andaman and Nicobar Islands,-0.07737416855178529,2021,5,19,2,2,20,0
Andaman and Nicobar Islands,-0.07730442789213005,2021,5,20,3,2,20,0
Andaman and Nicobar Islands,-0.07721078418380263,2021,5,21,4,2,20,0
Andaman and Nicobar Islands,-0.07712290532839028,2021,5,22,5,2,20,0
Andaman and Nicobar Islands,-0.07703502647297791,2021,5,23,6,2,20,0
Andaman and Nicobar Islands,-0.07701660706488349,2021,5,24,0,2,21,0
Andaman and Nicobar Islands,-0.0769700664230571,2021,5,25,1,2,21,0
Andaman and Nicobar Islands,-0.07690524697930495,2021,5,26,2,2,21,0
Andaman and Nicobar Islands,-0.07685744088196063,2021,5,27,3,2,21,0
Andaman and Nicobar Islands,-0.07678826264698002,2021,5,28,4,2,21,0
Andaman and Nicobar Islands,-0.0767117728912291,2021,5,29,5,2,21,0
Andaman and Nicobar Islands,-0.07665215587571736,2021,5,30,6,2,21,0
Andaman and Nicobar Islands,-0.07656427702030501,2021,5,31,0,2,22,0
Andaman and Nicobar Islands,-0.07646093148634008,2021,6,1,1,2,22,0
Andaman and Nicobar Islands,-0.07638739446013101,2021,6,2,2,2,22,0
Andaman and Nicobar Islands,-0.07630092166640526,2021,6,3,3,2,22,0
Andaman and Nicobar Islands,-0.07620727795807784,2021,6,4,4,2,22,0
Andaman and Nicobar Islands,-0.07611827425331621,2021,6,5,5,2,22,0
Andaman and Nicobar Islands,-0.07600733598624365,2021,6,6,6,2,22,0
Andaman and Nicobar Islands,-0.07590905227435048,2021,6,7,0,2,23,0
Andaman and Nicobar Islands,-0.07579347400371214,2021,6,8,1,2,23,0
Andaman and Nicobar Islands,-0.0756698811814602,2021,6,9,2,2,23,0
Andaman and Nicobar Islands,-0.07556892595236249,2021,6,10,3,2,23,0
Andaman and Nicobar Islands,-0.07541004098177695,2021,6,11,4,2,23,0
Andaman and Nicobar Islands,-0.07529727483451182,2021,6,12,5,2,23,0
Andaman and Nicobar Islands,-0.07516932322103143,2021,6,13,6,2,23,0
Andaman and Nicobar Islands,-0.0750770855743906,2021,6,14,0,2,24,0
Andaman and Nicobar Islands,-0.0749698030677032,2021,6,15,1,2,24,0
Andaman and Nicobar Islands,-0.07484339812207808,2021,6,16,2,2,24,0
Andaman and Nicobar Islands,-0.07474103683129375,2021,6,17,3,2,24,0
Andaman and Nicobar Islands,-0.07465231433886944,2021,6,18,4,2,24,0
Andaman and Nicobar Islands,-0.07454179789030287,2021,6,19,5,2,24,0
Andaman and Nicobar Islands,-0.07443324992809752,2021,6,20,6,2,24,0
Andaman and Nicobar Islands,-0.07431232862305012,2021,6,21,0,2,25,0
Andaman and Nicobar Islands,-0.07417355033458292,2021,6,22,1,2,25,0
Andaman and Nicobar Islands,-0.07405009811849965,2021,6,23,2,2,25,0
Andaman and Nicobar Islands,-0.07395125198193182,2021,6,24,3,2,25,0
Andaman and Nicobar Islands,-0.07385423372555658,2021,6,25,4,2,25,0
Andaman and Nicobar Islands,-0.07376396456527701,2021,6,26,5,2,25,0
Andaman and Nicobar Islands,-0.07362912324953229,2021,6,27,6,2,25,0
Andaman and Nicobar Islands,-0.07352619953407334,2021,6,28,0,2,26,0
Andaman and Nicobar Islands,-0.07338671821476285,2021,6,29,1,2,26,0
Andaman and Nicobar Islands,-0.07329138723241152,2021,6,30,2,2,26,0
Andaman and Nicobar Islands,-0.07317173138288206,2021,7,1,3,3,26,0
Andaman and Nicobar Islands,-0.07307316645865156,2021,7,2,4,3,26,0
Andaman and Nicobar Islands,-0.07294394938965323,2021,7,3,5,3,26,0
Andaman and Nicobar Islands,-0.07280967049858314,2021,7,4,6,3,26,0
Andaman and Nicobar Islands,-0.07269015525522234,2021,7,5,0,3,27,0
Andaman and Nicobar Islands,-0.07256360970342855,2021,7,6,1,3,27,0
Andaman and Nicobar Islands,-0.07242314414093744,2021,7,7,2,3,27,0
Andaman and Nicobar Islands,-0.0723176895144426,2021,7,8,3,3,27,0
Andaman and Nicobar Islands,-0.07220759488438201,2021,7,9,4,3,27,0
Andaman and Nicobar Islands,-0.0720737378118179,2021,7,10,5,3,27,0
Andaman and Nicobar Islands,-0.07197011106551565,2021,7,11,6,3,27,0
Andaman and Nicobar Islands,-0.07184778369878166,2021,7,12,0,3,28,0
Andaman and Nicobar Islands,-0.07171406723238621,2021,7,13,1,3,28,0
Andaman and Nicobar Islands,-0.07159708290006128,2021,7,14,2,3,28,0
Andaman and Nicobar Islands,-0.07146547552619574,2021,7,15,3,3,28,0
Andaman and Nicobar Islands,-0.07132008874780153,2021,7,16,4,3,28,0
Andaman and Nicobar Islands,-0.07112914557076157,2021,7,17,5,3,28,0
Andaman and Nicobar Islands,-0.07095437210311747,2021,7,18,6,3,28,0
Andaman and Nicobar Islands,-0.07078564470072575,2021,7,19,0,3,29,0
Andaman and Nicobar Islands,-0.07063941428531958,2021,7,20,1,3,29,0
Andaman and Nicobar Islands,-0.07050049539068373,2021,7,21,2,3,29,0
Andaman and Nicobar Islands,-0.07040544562066972,2021,7,22,3,3,29,0
Andaman and Nicobar Islands,-0.07025485641403512,2021,7,23,4,3,29,0
Andaman and Nicobar Islands,-0.07009442477559431,2021,7,24,5,3,29,0
Andaman and Nicobar Islands,-0.069958177398163,2021,7,25,6,3,29,0
Andaman and Nicobar Islands,-0.06977074937533952,2021,7,26,0,3,30,0
Andaman and Nicobar Islands,-0.06958641468822656,2021,7,27,1,3,30,0
Andaman and Nicobar Islands,-0.06943723154327855,2021,7,28,2,3,30,0
Andaman and Nicobar Islands,-0.06927483141847651,2021,7,29,3,3,30,0
Andaman and Nicobar Islands,-0.069108494320952,2021,7,30,4,3,30,0
Andaman and Nicobar Islands,-0.06893540812733182,2021,7,31,5,3,30,0
Andaman and Nicobar Islands,-0.06876766496812071,2021,8,1,6,3,30,0
Andaman and Nicobar Islands,-0.06860892060370383,2021,8,2,0,3,31,0
Andaman and Nicobar Islands,-0.06837748285008985,2021,8,3,1,3,31,0
Andaman and Nicobar Islands,-0.06821592636229977,2021,8,4,2,3,31,0
Andaman and Nicobar Islands,-0.06802582682227176,2021,8,5,3,3,31,0
Andaman and Nicobar Islands,-0.06780887150402974,2021,8,6,4,3,31,0
Andaman and Nicobar Islands,-0.06762242772438688,2021,8,7,5,3,31,0
Andaman and Nicobar Islands,-0.06745271607881453,2021,8,8,6,3,31,0
Andaman and Nicobar Islands,-0.06728792564914529,2021,8,9,0,3,32,0
Andhra Pradesh,-0.1306713586007774,2020,4,2,3,2,14,1
Andhra Pradesh,-0.1300282259853276,2020,4,10,4,2,15,1
Andhra Pradesh,-0.1299461119828303,2020,4,11,5,2,15,1
Andhra Pradesh,-0.1299461119828303,2020,4,12,6,2,15,1
Andhra Pradesh,-0.12969344269774868,2020,4,13,0,2,16,1
Andhra Pradesh,-0.12944738190259408,2020,4,14,1,2,16,1
Andhra Pradesh,-0.12929159026771905,2020,4,15,2,2,16,1
Andhra Pradesh,-0.12807928388153453,2020,4,16,3,2,16,1
Andhra Pradesh,-0.12807928388153453,2020,4,17,4,2,16,1
Andhra Pradesh,-0.1279084473866129,2020,4,18,5,2,16,1
Andhra Pradesh,-0.12713398860963487,2020,4,19,6,2,16,1
Andhra Pradesh,-0.12660320032294425,2020,4,20,0,2,17,1
Andhra Pradesh,-0.1258970761439349,2020,4,21,1,2,17,1
Andhra Pradesh,-0.1250876064309606,2020,4,22,2,2,17,1
Andhra Pradesh,-0.12417085421129888,2020,4,23,3,2,17,1
Andhra Pradesh,-0.12328419171173036,2020,4,24,4,2,17,1
Andhra Pradesh,-0.12231007217525547,2020,4,25,5,2,17,1
Andhra Pradesh,-0.12135844962576614,2020,4,26,6,2,17,1
Andhra Pradesh,-0.12044211922461041,2020,4,27,0,2,18,1
Andhra Pradesh,-0.11962899375125095,2020,4,28,1,2,18,1
Andhra Pradesh,-0.1185425298860169,2020,4,29,2,2,18,1
Andhra Pradesh,-0.11762901160823437,2020,4,30,3,2,18,1
Andhra Pradesh,-0.11651794166348486,2020,5,1,4,2,18,1
Andhra Pradesh,-0.11568231920313984,2020,5,2,5,2,18,1
Andhra Pradesh,-0.11476359849711691,2020,5,3,6,2,18,1
Andhra Pradesh,-0.11331647980927055,2020,5,4,0,2,19,1
Andhra Pradesh,-0.11215465103763486,2020,5,5,1,2,19,1
Andhra Pradesh,-0.11106045383312452,2020,5,6,2,2,19,1
Andhra Pradesh,-0.10992337174717295,2020,5,7,3,2,19,1
Andhra Pradesh,-0.10889413459258343,2020,5,8,4,2,19,1
Andhra Pradesh,-0.10771473004986527,2020,5,9,5,2,19,1
Andhra Pradesh,-0.1064962369922597,2020,5,10,6,2,19,1
Andhra Pradesh,-0.10545448588865945,2020,5,11,0,2,20,1
Andhra Pradesh,-0.10394578169894012,2020,5,12,1,2,20,1
Andhra Pradesh,-0.10263505099469374,2020,5,13,2,2,20,1
Andhra Pradesh,-0.1013336002975789,2020,5,14,3,2,20,1
Andhra Pradesh,-0.10006280174523188,2020,5,15,4,2,20,1
Andhra Pradesh,-0.09731985660701707,2020,5,17,6,2,20,1
Andhra Pradesh,-0.09594571252070513,2020,5,18,0,2,21,1
Andhra Pradesh,-0.09458478541424721,2020,5,19,1,2,21,1
Andhra Pradesh,-0.09329655169698639,2020,5,20,2,2,21,1
Andhra Pradesh,-0.09215876658019152,2020,5,21,3,2,21,1
Andhra Pradesh,-0.09097556567091956,2020,5,22,4,2,21,1
Andhra Pradesh,-0.08973120107828059,2020,5,23,5,2,21,1
Andhra Pradesh,-0.08813433682081157,2020,5,24,6,2,21,1
Andhra Pradesh,-0.08669452965373552,2020,5,25,0,2,22,1
Andhra Pradesh,-0.0855488705914957,2020,5,26,1,2,22,1
Andhra Pradesh,-0.08419005257756768,2020,5,27,2,2,22,1
Andhra Pradesh,-0.08280395696691965,2020,5,28,3,2,22,1
Andhra Pradesh,-0.08116758237605724,2020,5,29,4,2,22,1
Andhra Pradesh,-0.07983126134911478,2020,5,30,5,2,22,1
Andhra Pradesh,-0.07851378154877273,2020,5,31,6,2,22,1
Andhra Pradesh,-0.07702799616454493,2020,6,1,0,2,23,1
Andhra Pradesh,-0.0752892602828982,2020,6,2,1,2,23,1
Andhra Pradesh,-0.0741551309264885,2020,6,3,2,2,23,1
Andhra Pradesh,-0.07275103772625202,2020,6,4,3,2,23,1
Andhra Pradesh,-0.07136873848215781,2020,6,5,4,2,23,1
Andhra Pradesh,-0.06957305710220388,2020,6,6,5,2,23,1
Andhra Pradesh,-0.06708503094776924,2020,6,7,6,2,23,1
Andhra Pradesh,-0.06508195546904214,2020,6,8,0,2,24,1
Andhra Pradesh,-0.0629609114148095,2020,6,9,1,2,24,1
Andhra Pradesh,-0.06080190369503872,2020,6,10,2,2,24,1
Andhra Pradesh,-0.05917059092624806,2020,6,11,3,2,24,1
Andhra Pradesh,-0.05751495329027925,2020,6,12,4,2,24,1
Andhra Pradesh,-0.05547939778659176,2020,6,13,5,2,24,1
Andhra Pradesh,-0.05328144215810222,2020,6,14,6,2,24,1
Andhra Pradesh,-0.05114802476102751,2020,6,15,0,2,25,1
Andhra Pradesh,-0.0489108400114819,2020,6,16,1,2,25,1
Andhra Pradesh,-0.0467753135218773,2020,6,17,2,2,25,1
Andhra Pradesh,-0.04481765383562731,2020,6,18,3,2,25,1
Andhra Pradesh,-0.042341719811697404,2020,6,19,4,2,25,1
Andhra Pradesh,-0.03919621921260967,2020,6,20,5,2,25,1
Andhra Pradesh,-0.035758257782709614,2020,6,21,6,2,25,1
Andhra Pradesh,-0.03340732264271825,2020,6,22,0,2,26,1
Andhra Pradesh,-0.03050535192774924,2020,6,23,1,2,26,1
Andhra Pradesh,-0.02543692136607048,2020,6,24,2,2,26,1
Andhra Pradesh,-0.022753452637198752,2020,6,25,3,2,26,1
Andhra Pradesh,-0.019617232045242565,2020,6,26,4,2,26,1
Andhra Pradesh,-0.01617828637216189,2020,6,27,5,2,26,1
Andhra Pradesh,-0.012553740556450319,2020,6,28,6,2,26,1
Andhra Pradesh,-0.008305184564226683,2020,6,29,0,2,27,1
Andhra Pradesh,-0.005758244425123594,2020,6,30,1,2,27,1
Andhra Pradesh,-0.0017876668283403263,2020,7,1,2,3,27,1
Andhra Pradesh,0.0002207516847958402,2020,7,2,3,3,27,1
Andhra Pradesh,0.005690050433323606,2020,7,3,4,3,27,1
Andhra Pradesh,0.009199861615408806,2020,7,4,5,3,27,1
Andhra Pradesh,0.012091708686234312,2020,7,5,6,3,27,1
Andhra Pradesh,0.014441518976876401,2020,7,6,0,3,28,1
Andhra Pradesh,0.01672468194357376,2020,7,7,1,3,28,1
Andhra Pradesh,0.020611458263835807,2020,7,8,2,3,28,1
Andhra Pradesh,0.022985171603150056,2020,7,9,3,3,28,1
Andhra Pradesh,0.025940713268378438,2020,7,10,4,3,28,1
Andhra Pradesh,0.02883579428108312,2020,7,11,5,3,28,1
Andhra Pradesh,0.03131383739754292,2020,7,12,6,3,28,1
Andhra Pradesh,0.03402008432573753,2020,7,13,0,3,29,1
Andhra Pradesh,0.037207626169254535,2020,7,14,1,3,29,1
Andhra Pradesh,0.04032866129499547,2020,7,15,2,3,29,1
Andhra Pradesh,0.043464741280782995,2020,7,16,3,3,29,1
Andhra Pradesh,0.04631131316530006,2020,7,17,4,3,29,1
Andhra Pradesh,0.0496678636235461,2020,7,18,5,3,29,1
Andhra Pradesh,0.054047464564960644,2020,7,19,6,3,29,1
Andhra Pradesh,0.058769019708555754,2020,7,20,0,3,30,1
Andhra Pradesh,0.06399422614829016,2020,7,21,1,3,30,1
Andhra Pradesh,0.07096168362388777,2020,7,22,2,3,30,1
Andhra Pradesh,0.07912415292692479,2020,7,23,3,3,30,1
Andhra Pradesh,0.085889278125821,2020,7,24,4,3,30,1
Andhra Pradesh,0.09343715786564617,2020,7,25,5,3,30,1
Andhra Pradesh,0.10013633877144094,2020,7,26,6,3,30,1
Andhra Pradesh,0.10620026100723089,2020,7,27,0,3,31,1
Andhra Pradesh,0.11505549690325459,2020,7,28,1,3,31,1
Andhra Pradesh,0.12498004271193586,2020,7,29,2,3,31,1
Andhra Pradesh,0.13483203573758867,2020,7,30,3,3,31,1
Andhra Pradesh,0.14350729573772789,2020,7,31,4,3,31,1
Andhra Pradesh,0.15205572897373595,2020,8,1,5,3,31,1
Andhra Pradesh,0.1594845152887063,2020,8,2,6,3,31,1
Andhra Pradesh,0.16588434566142443,2020,8,3,0,3,32,1
Andhra Pradesh,0.17490380956244275,2020,8,4,1,3,32,1
Andhra Pradesh,0.183421168835177,2020,8,5,2,3,32,1
Andhra Pradesh,0.1923758132924432,2020,8,6,3,3,32,1
Andhra Pradesh,0.20122528433555184,2020,8,7,4,3,32,1
Andhra Pradesh,0.2099601613512028,2020,8,8,5,3,32,1
Andhra Pradesh,0.21880597663392629,2020,8,9,6,3,32,1
Andhra Pradesh,0.22541432595476685,2020,8,10,0,3,33,1
Andhra Pradesh,0.2336137746801614,2020,8,11,1,3,33,1
Andhra Pradesh,0.24164913600672996,2020,8,12,2,3,33,1
Andhra Pradesh,0.24947977475172994,2020,8,13,3,3,33,1
Andhra Pradesh,0.25693555745108293,2020,8,14,4,3,33,1
Andhra Pradesh,0.26448779598213656,2020,8,15,5,3,33,1
Andhra Pradesh,0.27134178427962574,2020,8,16,6,3,33,1
Andhra Pradesh,0.277609726066141,2020,8,17,0,3,34,1
Andhra Pradesh,0.28549632606626757,2020,8,18,1,3,34,1
Andhra Pradesh,0.29360719290540643,2020,8,19,2,3,34,1
Andhra Pradesh,0.30141800618062536,2020,8,20,3,3,34,1
Andhra Pradesh,0.30915275151859933,2020,8,21,4,3,34,1
Andhra Pradesh,0.3177956720999468,2020,8,22,5,3,34,1
Andhra Pradesh,0.32436366745038203,2020,8,23,6,3,34,1
Andhra Pradesh,0.3320215012140991,2020,8,24,0,3,35,1
Andhra Pradesh,0.341069648773524,2020,8,25,1,3,35,1
Andhra Pradesh,0.3497644530311069,2020,8,26,2,3,35,1
Andhra Pradesh,0.3583836111699509,2020,8,27,3,3,35,1
Andhra Pradesh,0.3670071281000233,2020,8,28,4,3,35,1
Andhra Pradesh,0.3757280851049769,2020,8,29,5,3,35,1
Andhra Pradesh,0.3845971004055293,2020,8,30,6,3,35,1
Andhra Pradesh,0.3925399428731197,2020,8,31,0,3,36,1
Andhra Pradesh,0.40095297236870847,2020,9,1,1,3,36,1
Andhra Pradesh,0.40950238984789716,2020,9,2,2,3,36,1
Andhra Pradesh,0.4182516086927514,2020,9,3,3,3,36,1
Andhra Pradesh,0.4266765897126762,2020,9,4,4,3,36,1
Andhra Pradesh,0.4364660129932754,2020,9,5,5,3,36,1
Andhra Pradesh,0.44667022447142096,2020,9,6,6,3,36,1
Andhra Pradesh,0.45485167560722706,2020,9,7,0,3,37,1
Andhra Pradesh,0.46483372933889017,2020,9,8,1,3,37,1
Andhra Pradesh,0.47491406678244646,2020,9,9,2,3,37,1
Andhra Pradesh,0.48506990973857306,2020,9,10,3,3,37,1
Andhra Pradesh,0.4950722107585232,2020,9,11,4,3,37,1
Andhra Pradesh,0.5056830552764328,2020,9,12,5,3,37,1
Andhra Pradesh,0.515839460657234,2020,9,13,6,3,37,1
Andhra Pradesh,0.5244908176087011,2020,9,14,0,3,38,1
Andhra Pradesh,0.5344050991670701,2020,9,15,1,3,38,1
Andhra Pradesh,0.5449523896967455,2020,9,16,2,3,38,1
Andhra Pradesh,0.5558482429185285,2020,9,17,3,3,38,1
Andhra Pradesh,0.5663529297791,2020,9,18,4,3,38,1
Andhra Pradesh,0.5768414469302756,2020,9,19,5,3,38,1
Andhra Pradesh,0.5867478545431998,2020,9,20,6,3,38,1
Andhra Pradesh,0.5947018048981143,2020,9,21,0,3,39,1
Andhra Pradesh,0.6043795868807976,2020,9,22,1,3,39,1
Andhra Pradesh,0.6146210589936381,2020,9,23,2,3,39,1
Andhra Pradesh,0.6253071278117807,2020,9,24,3,3,39,1
Andhra Pradesh,0.6350692734956599,2020,9,25,4,3,39,1
Andhra Pradesh,0.6457539362521159,2020,9,26,5,3,39,1
Andhra Pradesh,0.656498497236421,2020,9,27,6,3,39,1
Andhra Pradesh,0.6657955177143736,2020,9,28,0,3,40,1
Andhra Pradesh,0.6754170572295931,2020,9,29,1,3,40,1
Andhra Pradesh,0.6855134237763766,2020,9,30,2,3,40,1
Andhra Pradesh,0.695577591510537,2020,10,1,3,4,40,1
Andhra Pradesh,0.7054761251780162,2020,10,2,4,4,40,1
Andhra Pradesh,0.7157208312327358,2020,10,3,5,4,40,1
Andhra Pradesh,0.7259585069790223,2020,10,4,6,4,40,1
Andhra Pradesh,0.7338528403184251,2020,10,5,0,4,41,1
Andhra Pradesh,0.7431172401652488,2020,10,6,1,4,41,1
Andhra Pradesh,0.7525053734404931,2020,10,7,2,4,41,1
Andhra Pradesh,0.7619181127952528,2020,10,8,3,4,41,1
Andhra Pradesh,0.7718338004153085,2020,10,9,4,4,41,1
Andhra Pradesh,0.782185929582884,2020,10,10,5,4,41,1
Andhra Pradesh,0.792804085621564,2020,10,11,6,4,41,1
Andhra Pradesh,0.8013968098006999,2020,10,12,0,4,42,1
Andhra Pradesh,0.8115319836500335,2020,10,13,1,4,42,1
Andhra Pradesh,0.8212989099436472,2020,10,14,2,4,42,1
Andhra Pradesh,0.8316710051871725,2020,10,15,3,4,42,1
Andhra Pradesh,0.8421232459468339,2020,10,16,4,4,42,1
Andhra Pradesh,0.852089551787607,2020,10,17,5,4,42,1
Andhra Pradesh,0.8626272810978136,2020,10,18,6,4,42,1
Andhra Pradesh,0.8712506574217174,2020,10,19,0,4,43,1
Andhra Pradesh,0.8809658406452642,2020,10,20,1,4,43,1
Andhra Pradesh,0.8914300329292617,2020,10,21,2,4,43,1
Andhra Pradesh,0.9022181818258512,2020,10,22,3,4,43,1
Andhra Pradesh,0.9135001395867739,2020,10,23,4,4,43,1
Andhra Pradesh,0.9240342131365953,2020,10,24,5,4,43,1
Andhra Pradesh,0.9335137404214684,2020,10,25,6,4,43,1
Andhra Pradesh,0.9407611447788676,2020,10,26,0,4,44,1
Andhra Pradesh,0.9512724401293661,2020,10,27,1,4,44,1
Andhra Pradesh,0.9621030520888909,2020,10,28,2,4,44,1
Andhra Pradesh,0.974585786530168,2020,10,29,3,4,44,1
Andhra Pradesh,0.9864530877712214,2020,10,30,4,4,44,1
Andhra Pradesh,0.9979891208789123,2020,10,31,5,4,44,1
Andhra Pradesh,1.0104721365325267,2020,11,1,6,4,44,1
Andhra Pradesh,1.0195526235107435,2020,11,2,0,4,45,1
Andhra Pradesh,1.0314386253722285,2020,11,3,1,4,45,1
Andhra Pradesh,1.0420494698901381,2020,11,4,2,4,45,1
Andhra Pradesh,1.0540521748716107,2020,11,5,3,4,45,1
Andhra Pradesh,1.0652445665030972,2020,11,6,4,4,45,1
Andhra Pradesh,1.076504589701709,2020,11,7,5,4,45,1
Andhra Pradesh,1.087283880409673,2020,11,8,6,4,45,1
Andhra Pradesh,1.0958678870063518,2020,11,9,0,4,46,1
Andhra Pradesh,1.105416451920037,2020,11,10,1,4,46,1
Andhra Pradesh,1.1153158292245282,2020,11,11,2,4,46,1
Andhra Pradesh,1.1261633139242921,2020,11,12,3,4,46,1
Andhra Pradesh,1.137515434163376,2020,11,13,4,4,46,1
Andhra Pradesh,1.148739040364305,2020,11,14,5,4,46,1
Andhra Pradesh,1.1562213976295346,2020,11,15,6,4,46,1
Andhra Pradesh,1.162273649553326,2020,11,16,0,4,47,1
Andhra Pradesh,1.171663048284088,2020,11,17,1,4,47,1
Andhra Pradesh,1.181451768533844,2020,11,18,2,4,47,1
Andhra Pradesh,1.1920204312011555,2020,11,19,3,4,47,1
Andhra Pradesh,1.2013007195450378,2020,11,20,4,4,47,1
Andhra Pradesh,1.2109051051076807,2020,11,21,5,4,47,1
Andhra Pradesh,1.2210165165145108,2020,11,22,6,4,47,1
Andhra Pradesh,1.2276432852434458,2020,11,23,0,4,48,1
Andhra Pradesh,1.2367968874293656,2020,11,24,1,4,48,1
Andhra Pradesh,1.2453353376273988,2020,11,25,2,4,48,1
Andhra Pradesh,1.254793773986973,2020,11,26,3,4,48,1
Andhra Pradesh,1.262914061439412,2020,11,27,4,4,48,1
Andhra Pradesh,1.2698526946504345,2020,11,28,5,4,48,1
Andhra Pradesh,1.2775452581378104,2020,11,29,6,4,48,1
Andhra Pradesh,1.2832718661749856,2020,11,30,0,4,49,1
Andhra Pradesh,1.2905628584446693,2020,12,1,1,4,49,1
Andhra Pradesh,1.2985757227842525,2020,12,2,2,4,49,1
Andhra Pradesh,1.3074408011120824,2020,12,3,3,4,49,1
Andhra Pradesh,1.3163560758421238,2020,12,4,4,4,49,1
Andhra Pradesh,1.3243891874699938,2020,12,5,5,4,49,1
Andhra Pradesh,1.332871817019069,2020,12,6,6,4,49,1
Andhra Pradesh,1.3389187259084512,2020,12,7,0,4,50,1
Andhra Pradesh,1.3468189647069377,2020,12,8,1,4,50,1
Andhra Pradesh,1.3554012840295928,2020,12,9,2,4,50,1
Andhra Pradesh,1.3644498534075238,2020,12,10,3,4,50,1
Andhra Pradesh,1.3735084058234295,2020,12,11,4,4,50,1
Andhra Pradesh,1.3829986191771206,2020,12,12,5,4,50,1
Andhra Pradesh,1.3919795569879263,2020,12,13,6,4,50,1
Andhra Pradesh,1.398297695176653,2020,12,14,0,4,51,1
Andhra Pradesh,1.4069382254531333,2020,12,15,1,4,51,1
Andhra Pradesh,1.415950940258056,2020,12,16,2,4,51,1
Andhra Pradesh,1.4249245665480912,2020,12,17,3,4,51,1
Andhra Pradesh,1.4346351097680723,2020,12,18,4,4,51,1
Andhra Pradesh,1.4433829225512398,2020,12,19,5,4,51,1
Andhra Pradesh,1.452414900401269,2020,12,20,6,4,51,1
Andhra Pradesh,1.4580806259674144,2020,12,21,0,4,52,1
Andhra Pradesh,1.466014329034042,2020,12,22,1,4,52,1
Andhra Pradesh,1.4741299764829152,2020,12,23,2,4,52,1
Andhra Pradesh,1.4825027926142673,2020,12,24,3,4,52,1
Andhra Pradesh,1.4904342459821962,2020,12,25,4,4,52,1
Andhra Pradesh,1.4964677972855558,2020,12,26,5,4,52,1
Andhra Pradesh,1.5029899550250079,2020,12,27,6,4,52,1
Andhra Pradesh,1.5082459542156788,2020,12,28,0,4,53,1
Andhra Pradesh,1.5153879039465832,2020,12,29,1,4,53,1
Andhra Pradesh,1.5232252917876787,2020,12,30,2,4,53,1
Andhra Pradesh,1.5318230777888864,2020,12,31,3,4,53,1
