unnamed_0,year,prize,motivation,laureate_id,birth_city,birth_country,organization_name,organization_city,organization_country,death_city,death_country,usa_born_winner,decade,female,age,category_Chemistry,category_Economics,category_Literature,category_Medicine,category_Peace,category_Physics,prize_encoded,motivation_encoded,prize_share_1/1,prize_share_1/2,prize_share_1/3,prize_share_1/4,laureate_type_Individual,laureate_type_Organization,birth_city_encoded,birth_country_encoded,sex_Male,organization_name_encoded,organization_city_encoded,organization_country_encoded,death_city_encoded,death_country_encoded,age_group_Adult,age_group_Senior,age_group_Youth
-0.6730475908670998,-0.46319314711367005,The Nobel Prize in Chemistry 1954,"""for his research into the nature of the chemical bond and its application to the elucidation of the structure of complex substances""",217,"Portland, OR",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"Big Sur, CA",United States of America,True,-0.4456646941402606,False,-0.5324362103363816,1,0,0,0,0,0,142,223,1,0,0,0,1,0,414,115,1,25,125,28,27,46,1,0,0
-0.6692450621051388,-0.46319314711367005,The Nobel Prize in Literature 1954,"""for his mastery of the art of narrative, most recently demonstrated in <I>The Old Man and the Sea,</I> and for the influence that he has exerted on contemporary style""",625,"Oak Park, IL",United States of America,University of California,"Cambridge, MA",United States of America,"Ketchum, ID",United States of America,True,-0.4456646941402606,False,-0.36809625180124905,0,0,1,0,0,0,251,198,1,0,0,0,1,0,381,115,1,223,35,28,119,46,1,0,0
-0.6654425333431777,-0.46319314711367005,The Nobel Prize in Physiology or Medicine 1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",356,"West Hartford, CT",United States of America,Harvard Medical School,"Boston, MA",United States of America,"Waterford, CT",United States of America,True,-0.4456646941402606,False,-0.2037562932661165,0,0,0,1,0,0,468,437,0,0,1,0,1,0,567,115,1,67,22,28,273,46,1,0,0
-0.6616400045812167,-0.46319314711367005,The Nobel Prize in Physiology or Medicine 1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",357,"Ann Arbor, MI",United States of America,"Research Division of Infectious Diseases, Children's Medical Center","Boston, MA",United States of America,"Needham, MA",United States of America,True,-0.4456646941402606,False,-1.6828159200823094,0,0,0,1,0,0,468,437,0,0,1,0,1,0,17,115,1,173,22,28,176,46,1,0,0
-0.6578374758192557,-0.46319314711367005,The Nobel Prize in Physiology or Medicine 1954,"""for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue""",358,"Auburn, AL",United States of America,Western Reserve University,"Cleveland, OH",United States of America,"Cleveland, OH",United States of America,True,-0.4456646941402606,False,-1.7649858993498757,0,0,0,1,0,0,468,437,0,0,1,0,1,0,26,115,1,284,40,28,65,46,1,0,0
-0.6540349470572947,-0.46319314711367005,The Nobel Peace Prize 1954,"""for development of methods to cool and trap atoms with laser light""",515,"New York, NY",United States of America,University of California,"Cambridge, MA",United States of America,Paris,United States of America,False,-0.4456646941402606,False,0.04275364453658232,0,0,0,0,1,0,39,21,1,0,0,0,0,1,362,115,1,223,35,28,197,46,0,1,0
-0.6502324182953336,-0.46319314711367005,The Nobel Prize in Physics 1954,"""for his fundamental research in quantum mechanics, especially for his statistical interpretation of the wavefunction""",61,Breslau (Wroclaw),Germany (Poland),Edinburgh University,Edinburgh,United Kingdom,Göttingen,West Germany (Germany),False,-0.4456646941402606,False,1.0287933957473776,0,0,0,0,0,1,361,170,0,1,0,0,1,0,67,45,1,45,48,27,102,48,0,1,0
-0.6464298895333727,-0.46319314711367005,The Nobel Prize in Physics 1954,"""for the coincidence method and his discoveries made therewith""",62,Oranienburg,Germany,University of Heidelberg,Heidelberg,Federal Republic of Germany,Heidelberg,West Germany (Germany),False,-0.4456646941402606,False,0.2892635823392811,0,0,0,0,0,1,361,300,0,1,0,0,1,0,389,43,1,237,69,9,106,48,1,0,0
-0.6426273607714117,-0.4327238744571207,The Nobel Prize in Chemistry 1955,"""for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone""",218,"Chicago, IL",United States of America,Cornell University,"Ithaca, NY",United States of America,"White Plains, NY",United States of America,True,-0.4456646941402606,False,-0.4502662310688153,1,0,0,0,0,0,143,249,1,0,0,0,1,0,108,115,1,40,76,28,276,46,1,0,0
-0.6388248320094506,-0.4327238744571207,The Nobel Prize in Literature 1955,"""for his vivid epic power which has renewed the great narrative art of Iceland""",626,Reykjavik,Iceland,University of California,"Cambridge, MA",United States of America,Reykjavik,Iceland,False,-0.4456646941402606,False,-0.5324362103363816,0,0,1,0,0,0,252,245,1,0,0,0,1,0,435,53,1,223,35,28,215,18,1,0,0
-0.6350223032474897,-0.4327238744571207,The Nobel Prize in Physiology or Medicine 1955,"""for his discoveries concerning the nature and mode of action of oxidation enzymes""",359,Linköping,Sweden,"Karolinska Institutet, Nobel Medical Institute",Stockholm,Sweden,Stockholm,Sweden,False,-0.4456646941402606,False,-0.6146061896039479,0,0,0,1,0,0,469,115,1,0,0,0,1,0,290,104,1,105,153,24,241,40,1,0,0
-0.6312197744855286,-0.4327238744571207,The Nobel Prize in Physics 1955,"""for his discoveries concerning the fine structure of the hydrogen spectrum""",63,"Los Angeles, CA",United States of America,Stanford University,"Stanford, CA",United States of America,"Tucson, AZ",United States of America,True,-0.4456646941402606,False,-1.4363059822796105,0,0,0,0,0,1,362,112,0,1,0,0,1,0,301,115,1,193,152,28,256,46,1,0,0
-0.6274172457235676,-0.4327238744571207,The Nobel Prize in Physics 1955,"""for his precision determination of the magnetic moment of the electron""",64,Blankenburg,Germany,Columbia University,"New York, NY",United States of America,"Dallas, TX",United States of America,False,-0.4456646941402606,False,-1.271966023744478,0,0,0,0,0,1,362,218,0,1,0,0,1,0,51,43,1,37,118,28,75,46,1,0,0
-0.6236147169616065,-0.4022546018005713,The Nobel Prize in Chemistry 1956,"""for their researches into the mechanism of chemical reactions""",219,London,United Kingdom,University of Oxford,Oxford,United Kingdom,London,United Kingdom,False,-0.4456646941402606,False,-0.03941633473098395,1,0,0,0,0,0,144,480,0,1,0,0,1,0,296,114,1,250,123,27,143,45,1,0,0
-0.6198121881996456,-0.4022546018005713,The Nobel Prize in Chemistry 1956,"""for their researches into the mechanism of chemical reactions""",220,Saratov,Russia,Institute for Chemical Physics of the Academy of Sciences of the USSR,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics,False,-0.4456646941402606,False,0.04275364453658232,1,0,0,0,0,0,144,480,0,1,0,0,1,0,458,89,1,86,105,26,166,43,1,0,0
-0.6160096594376845,-0.4022546018005713,The Nobel Prize in Literature 1956,"""for his lyrical poetry, which in Spanish language constitutes an example of high spirit and artistical purity""",627,Moguer,Spain,University of California,"Cambridge, MA",United States of America,San Juan,Puerto Rico,False,-0.4456646941402606,False,1.2753033335500763,0,0,1,0,0,0,253,195,1,0,0,0,1,0,332,103,1,223,35,28,228,34,0,1,0
-0.6122071306757235,-0.4022546018005713,The Nobel Prize in Physiology or Medicine 1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",360,Paris,France,"Columbia University Division, Cardio-Pulmonary Laboratory, Bellevue Hospital","New York, NY",United States of America,"Great Barrington, MA",United States of America,False,-0.4456646941402606,False,0.12492362380414859,0,0,0,1,0,0,470,387,0,0,1,0,1,0,396,39,1,38,118,28,98,46,1,0,0
-0.6084046019137626,-0.4022546018005713,The Nobel Prize in Physiology or Medicine 1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",361,Berlin,Germany,Mainz University,Mainz,Federal Republic of Germany,Schopfheim,West Germany (Germany),False,-0.4456646941402606,False,-0.6146061896039479,0,0,0,1,0,0,470,387,0,0,1,0,1,0,46,43,1,125,96,9,232,48,1,0,0
-0.6046020731518015,-0.4022546018005713,The Nobel Prize in Physiology or Medicine 1956,"""for their discoveries concerning heart catheterization and pathological changes in the circulatory system""",362,"Orange, NJ",United States of America,Columbia University,"New York, NY",United States of America,"Lakeville, CT",United States of America,True,-0.4456646941402606,False,0.12492362380414859,0,0,0,1,0,0,470,387,0,0,1,0,1,0,388,115,1,37,118,28,129,46,1,0,0
-0.6007995443898405,-0.4022546018005713,The Nobel Prize in Physics 1956,"""for their researches on semiconductors and their discovery of the transistor effect""",65,London,United Kingdom,"Semiconductor Laboratory of Beckman Instruments, Inc.","Mountain View, CA",United States of America,"Palo Alto, CA",United States of America,False,-0.4456646941402606,False,-1.1076260652093455,0,0,0,0,0,1,363,481,0,0,1,0,1,0,296,114,1,185,106,28,196,46,1,0,0
-0.5969970156278794,-0.4022546018005713,The Nobel Prize in Physics 1956,"""for their researches on semiconductors and their discovery of the transistor effect""",66,"Madison, WI",United States of America,University of Illinois,"Urbana, IL",United States of America,"Boston, MA",United States of America,True,-0.4456646941402606,False,-0.943286106674213,0,0,0,0,0,1,363,481,0,0,1,0,1,0,308,115,1,239,168,28,37,46,1,0,0
-0.5931944868659185,-0.4022546018005713,The Nobel Prize in Physics 1956,"""for their researches on semiconductors and their discovery of the transistor effect""",67,Amoy,China,Bell Telephone Laboratories,"Murray Hill, NJ",United States of America,"Seattle, WA",United States of America,False,-0.4456646941402606,False,-0.4502662310688153,0,0,0,0,0,1,363,481,0,0,1,0,1,0,15,27,1,13,109,28,233,46,1,0,0
-0.5893919581039574,-0.37178532914402196,The Nobel Prize in Chemistry 1957,"""for his work on nucleotides and nucleotide co-enzymes""",221,Glasgow,Scotland,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,-0.4456646941402606,False,-0.7789461481390804,1,0,0,0,0,0,145,255,1,0,0,0,1,0,180,100,1,226,34,27,53,45,1,0,0
-0.5855894293419964,-0.37178532914402196,The Nobel Prize in Literature 1957,"""for his important literary production, which with clear-sighted earnestness illuminates the problems of the human conscience in our times""",628,Mondovi,French Algeria (Algeria),University of California,"Cambridge, MA",United States of America,Sens,France,False,-0.4456646941402606,False,-1.271966023744478,0,0,1,0,0,0,254,178,1,0,0,0,1,0,334,41,1,223,35,28,234,12,1,0,0
-0.5817869005800353,-0.37178532914402196,The Nobel Prize in Physiology or Medicine 1957,"""for his discoveries relating to synthetic compounds that inhibit the action of certain body substances, and especially their action on the vascular system and the skeletal muscles""",363,Neuchâtel,Switzerland,Istituto Superiore di Sanità (Chief Institute of Public Health),Rome,Italy,Rome,Italy,False,-0.4456646941402606,False,-0.7789461481390804,0,0,0,1,0,0,471,124,1,0,0,0,1,0,356,105,1,93,138,17,219,22,1,0,0
-0.5779843718180744,-0.37178532914402196,The Nobel Peace Prize 1957,"""for development of methods to cool and trap atoms with laser light""",516,Toronto,Canada,University of California,"Cambridge, MA",United States of America,Ottawa,Canada,False,-0.4456646941402606,False,0.04275364453658232,0,0,0,0,1,0,40,21,1,0,0,0,1,0,522,25,1,223,35,28,191,5,1,0,0
-0.5741818430561134,-0.37178532914402196,The Nobel Prize in Physics 1957,"""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles""",68,"Hofei, Anhwei",China,Institute for Advanced Study,"Princeton, NJ",United States of America,Paris,United States of America,False,-0.4456646941402606,False,-2.0114958371525744,0,0,0,0,0,1,364,468,0,1,0,0,1,0,218,27,1,84,131,28,197,46,1,0,0
-0.5703793142941523,-0.37178532914402196,The Nobel Prize in Physics 1957,"""for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles""",69,Shanghai,China,Columbia University,"New York, NY",United States of America,Paris,United States of America,False,-0.4456646941402606,False,-2.3401757542228396,0,0,0,0,0,1,364,468,0,1,0,0,1,0,466,27,1,37,118,28,197,46,1,0,0
-0.5665767855321914,-0.3413160564874726,The Nobel Prize in Chemistry 1958,"""for his work on the structure of proteins, especially that of insulin""",222,Rendcombe,United Kingdom,University of Cambridge,Cambridge,United Kingdom,Cambridge,United Kingdom,False,-0.4456646941402606,False,-1.600645940814743,1,0,0,0,0,0,146,269,1,0,0,0,1,0,433,114,1,226,34,27,53,45,1,0,0
-0.5627742567702303,-0.3413160564874726,The Nobel Prize in Literature 1958,"""for his important achievement both in contemporary lyrical poetry and in the field of the great Russian epic tradition""",629,Moscow,Russia,University of California,"Cambridge, MA",United States of America,Peredelkino,Russia,False,-0.4456646941402606,False,0.7001134786771125,0,0,1,0,0,0,255,176,1,0,0,0,1,0,340,89,1,223,35,28,201,36,0,1,0
-0.5589717280082693,-0.3413160564874726,The Nobel Prize in Physiology or Medicine 1958,"""for their discovery that genes act by regulating definite chemical events""",364,"Wahoo, NE",United States of America,California Institute of Technology (Caltech),"Pasadena, CA",United States of America,"Pomona, CA",United States of America,True,-0.4456646941402606,False,-0.36809625180124905,0,0,0,1,0,0,472,445,0,0,0,1,1,0,557,115,1,25,125,28,205,46,1,0,0
-0.5551691992463083,-0.3413160564874726,The Nobel Prize in Physiology or Medicine 1958,"""for their discovery that genes act by regulating definite chemical events""",365,"Boulder, CO",United States of America,Rockefeller Institute for Medical Research,"New York, NY",United States of America,"New York, NY",United States of America,True,-0.4456646941402606,False,-0.8611161274066467,0,0,0,1,0,0,472,445,0,0,0,1,1,0,62,115,1,176,118,28,180,46,1,0,0
-0.5513666704843473,-0.3413160564874726,The Nobel Prize in Physiology or Medicine 1958,"""for his discoveries concerning genetic recombination and the organization of the genetic material of bacteria""",366,"Montclair, NJ",United States of America,University of Wisconsin,"Madison, WI",United States of America,"New York, NY",United States of America,True,-0.4456646941402606,False,-2.175835795687707,0,0,0,1,0,0,472,110,0,1,0,0,1,0,337,115,1,264,94,28,180,46,1,0,0
-0.5475641417223862,-0.3413160564874726,The Nobel Peace Prize 1958,"""for development of methods to cool and trap atoms with laser light""",517,Dinant,Belgium,University of California,"Cambridge, MA",United States of America,Leuven,Belgium,False,-0.4456646941402606,False,-0.943286106674213,0,0,0,0,1,0,41,21,1,0,0,0,1,0,138,15,1,223,35,28,135,4,1,0,0
-0.5437616129604252,-0.3413160564874726,The Nobel Prize in Physics 1958,"""for the discovery and the interpretation of the Cherenkov effect""",70,Novaya Chigla,Russia,P.N. Lebedev Physical Institute,Moscow,Union of Soviet Socialist Republics,Paris,Union of Soviet Socialist Republics,False,-0.4456646941402606,False,-0.4502662310688153,0,0,0,0,0,1,365,317,0,0,1,0,1,0,377,89,1,165,105,26,197,43,1,0,0
-0.5399590841984642,-0.3413160564874726,The Nobel Prize in Physics 1958,"""for the discovery and the interpretation of the Cherenkov effect""",71,Vladivostok,Russia,University of Moscow,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics (Russia),False,-0.4456646941402606,False,0.2892635823392811,0,0,0,0,0,1,365,317,0,0,1,0,1,0,552,89,1,246,105,26,166,44,1,0,0
-0.5361565554365032,-0.3413160564874726,The Nobel Prize in Physics 1958,"""for the discovery and the interpretation of the Cherenkov effect""",721,Leningrad (Saint Petersburg),Russia,University of Moscow,Moscow,Union of Soviet Socialist Republics,Moscow,Union of Soviet Socialist Republics (Russia),False,-0.4456646941402606,False,-0.7789461481390804,0,0,0,0,0,1,365,317,0,0,1,0,1,0,282,89,1,246,105,26,166,44,1,0,0
-0.5323540266745422,-0.31084678383092323,The Nobel Prize in Chemistry 1959,"""for his discovery and development of the polarographic methods of analysis""",223,Prague,Austria-Hungary (Czech Republic),Polarographic Institute of the Czechoslovak Academy of Science,Prague,Czechoslovakia,Prague,Czechoslovakia,False,-0.4456646941402606,False,0.7822834579446788,1,0,0,0,0,0,147,126,1,0,0,0,1,0,418,6,1,167,130,7,208,7,0,1,0
-0.5285514979125812,-0.31084678383092323,The Nobel Prize in Literature 1959,"""for his lyrical poetry, which with classical fire expresses the tragic experience of life in our own times""",630,Modica,Italy,University of California,"Cambridge, MA",United States of America,Naples,Italy,False,-0.4456646941402606,False,-0.12158631399855023,0,0,1,0,0,0,256,196,1,0,0,0,1,0,331,58,1,223,35,28,174,22,1,0,0
-0.5247489691506202,-0.31084678383092323,The Nobel Prize in Physiology or Medicine 1959,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid""",367,Luarca,Spain,"New York University, College of Medicine","New York, NY",United States of America,Madrid,Spain,False,-0.4456646941402606,False,-0.4502662310688153,0,0,0,1,0,0,473,444,0,1,0,0,1,0,302,103,1,160,118,28,150,39,1,0,0
-0.5209464403886591,-0.31084678383092323,The Nobel Prize in Physiology or Medicine 1959,"""for their discovery of the mechanisms in the biological synthesis of ribonucleic acid and deoxyribonucleic acid""",368,"Brooklyn, NY",United States of America,Stanford University,"Stanford, CA",United States of America,"Stanford, CA",United States of America,True,-0.4456646941402606,False,-1.5184759615471768,0,0,0,1,0,0,473,444,0,1,0,0,1,0,73,115,1,193,152,28,238,46,1,0,0
-0.5171439116266981,-0.31084678383092323,The Nobel Peace Prize 1959,"""for development of methods to cool and trap atoms with laser light""",518,London,United Kingdom,University of California,"Cambridge, MA",United States of America,London,United Kingdom,False,-0.4456646941402606,False,0.864453437212245,0,0,0,0,1,0,42,21,1,0,0,0,1,0,296,114,1,223,35,28,143,45,0,1,0
-0.5133413828647371,-0.31084678383092323,The Nobel Prize in Physics 1959,"""for their discovery of the antiproton""",72,Tivoli,Italy,University of California,"Berkeley, CA",United States of America,"Lafayette, CA",United States of America,False,-0.4456646941402606,False,-0.4502662310688153,0,0,0,0,0,1,366,438,0,1,0,0,1,0,517,58,1,223,11,28,127,46,1,0,0
-0.5095388541027761,-0.31084678383092323,The Nobel Prize in Physics 1959,"""for their discovery of the antiproton""",73,"San Francisco, CA",United States of America,University of California,"Berkeley, CA",United States of America,"Berkeley, CA",United States of America,True,-0.4456646941402606,False,-1.6828159200823094,0,0,0,0,0,1,366,438,0,1,0,0,1,0,454,115,1,223,11,28,22,46,1,0,0
-0.505736325340815,-0.28037751117437393,The Nobel Prize in Chemistry 1960,"""for his method to use carbon-14 for age determination in archaeology, geology, geophysics, and other branches of science""",224,"Grand Valley, CO",United States of America,University of California,"Los Angeles, CA",United States of America,"Los Angeles, CA",United States of America,True,-0.14245294181630286,False,-0.6146061896039479,1,0,0,0,0,0,148,202,1,0,0,0,1,0,186,115,1,223,91,28,144,46,1,0,0
-0.5019337965788541,-0.28037751117437393,The Nobel Prize in Literature 1960,"""for the soaring flight and the evocative imagery of his poetry which in a visionary fashion reflects the conditions of our time""",631,Pointe-à-Pitre,Guadeloupe Island,University of California,"Cambridge, MA",United States of America,Presqu'île-de-Giens,France,False,-0.14245294181630286,False,1.110963375014944,0,0,1,0,0,0,257,360,1,0,0,0,1,0,411,48,1,223,35,28,209,12,0,1,0
